,rule,n_cells,m_attractors,mean_period,var_period,mean_transient,var_transient,derrida_coeff
902,64,9,1,1.0,0.0,1.84765625,0.1330413818359375,0.375
903,64,10,1,1.0,0.0,1.8779296875,0.10912227630615234,0.375
904,64,11,1,1.0,0.0,1.90185546875,0.08948874473571777,0.375
905,64,12,1,1.0,0.0,1.9208984375,0.0733327865600586,0.375
906,64,13,1,1.0,0.0,1.9361572265625,0.06001101434230805,0.375
907,64,14,1,1.0,0.0,1.94842529296875,0.04903682693839073,0.375
908,64,15,1,1.0,0.0,1.95831298828125,0.0400102399289608,0.375
909,64,16,1,1.0,0.0,1.9662933349609373,0.032601043349131935,0.375
910,65,3,1,2.0,0.0,1.125,0.609375,0.75
911,65,4,3,2.0,0.0,0.625,0.234375,0.75
912,65,5,1,2.0,0.0,2.8125,1.77734375,0.75
913,65,6,3,6.666666666666668,10.888888888888893,0.828125,0.423583984375,0.75
914,65,7,8,4.625,0.984375,0.9296875,0.50286865234375,0.75
915,65,8,6,6.333333333333332,20.555555555555557,2.6328125,3.95111083984375,0.75
916,65,9,5,5.8,37.35999999999999,5.02734375,5.2883148193359375,0.75
917,65,10,7,8.857142857142858,22.12244897959184,3.5078125,4.69915771484375,0.75
918,65,11,3,15.333333333333336,88.88888888888891,5.88134765625,7.148519277572633,0.75
919,65,12,14,11.142857142857142,32.265306122448976,4.775634765625,12.160841882228851,0.75
920,65,13,4,20.0,108.0,6.8411865234375,10.941208943724632,0.75
921,65,14,40,9.675,42.11937500000001,4.05511474609375,4.665114220231772,0.75
922,65,15,5,24.4,125.44,9.1578369140625,26.51762901246548,0.75
923,65,16,27,17.407407407407412,51.796982167352546,6.581817626953125,14.60670919623226,0.75
924,66,3,2,2.0,1.0,0.5,0.25,0.75
925,66,4,2,2.5,2.25,0.9375,0.55859375,0.75
926,66,5,2,3.0,4.0,1.125,0.484375,0.75
927,66,6,3,3.333333333333333,4.222222222222221,1.21875,0.4833984375,0.75
928,66,7,3,5.0,8.0,1.2109375,0.40081787109375,0.75
929,66,8,4,5.25,8.6875,1.30859375,0.3774261474609375,0.75
930,66,9,5,6.2,12.159999999999998,1.361328125,0.3518638610839844,0.75
931,66,10,6,7.666666666666668,12.222222222222221,1.404296875,0.3306846618652344,0.75
932,66,11,7,9.571428571428571,12.244897959183676,1.45068359375,0.31299757957458496,0.75
933,66,12,11,8.909090909090908,17.900826446280988,1.48974609375,0.2977464199066162,0.75
934,66,13,12,12.0,11.0,1.525146484375,0.2845239043235779,0.75
935,66,14,17,12.411764705882351,13.183391003460207,1.55621337890625,0.2725968919694424,0.75
936,66,15,23,13.434782608695652,16.680529300567105,1.585052490234375,0.26162593718618155,0.75
937,66,16,31,14.612903225806454,14.108220603537974,1.6113128662109375,0.2514339087065309,0.75
938,67,3,2,2.5,0.25,0.375,0.234375,0.875
939,67,4,1,2.0,0.0,2.375,1.734375,0.875
940,67,5,2,8.5,42.25,0.625,0.546875,0.875
941,67,6,4,8.75,39.1875,0.546875,0.435302734375,0.875
942,67,7,4,9.25,50.1875,2.4609375,4.17034912109375,0.875
943,67,8,3,14.0,82.66666666666667,3.1171875,4.83782958984375,0.875
944,67,9,4,8.0,40.5,5.859375,8.546630859375,0.875
945,67,10,6,19.5,91.25,4.572265625,11.86001205444336,0.875
946,67,11,5,18.0,112.4,6.57958984375,14.43214201927185,0.875
947,67,12,21,13.666666666666664,67.26984126984128,4.127685546875,5.891655385494232,0.875
948,67,13,9,27.66666666666667,155.11111111111111,8.3265380859375,25.03143440186977,0.875
949,67,14,11,25.0,190.54545454545453,6.95611572265625,11.932461377233267,0.875
950,67,15,37,17.972972972972972,127.32359386413445,6.4290771484375,8.909825906157494,0.875
951,67,16,16,34.625,165.359375,9.306854248046877,19.515245988033712,0.875
952,68,3,4,1.0,0.0,0.5,0.25,0.5
953,68,4,7,1.0,0.0,0.5625,0.24609375,0.5
954,68,5,11,1.0,0.0,0.65625,0.2255859375,0.5
955,68,6,18,1.0,0.0,0.71875,0.2021484375,0.5
956,68,7,29,1.0,0.0,0.7734375,0.17523193359375,0.5
957,68,8,47,1.0,0.0,0.81640625,0.1498870849609375,0.5
958,68,9,76,1.0,0.0,0.8515625,0.12640380859375,0.5
959,68,10,123,1.0,0.0,0.8798828125,0.10568904876708984,0.5
960,68,11,199,1.0,0.0,0.90283203125,0.08772635459899902,0.5
961,68,12,322,1.0,0.0,0.92138671875,0.0724332332611084,0.5
962,68,13,521,1.0,0.0,0.9364013671875,0.0595538467168808,0.5
963,68,14,843,1.0,0.0,0.94854736328125,0.04880526289343834,0.5
964,68,15,1364,1.0,0.0,0.9583740234375,0.0398932546377182,0.5
965,68,16,2207,1.0,0.0,0.9663238525390624,0.032542064553126686,0.5
966,69,3,4,1.25,0.1875,0.375,0.234375,0.625
967,69,4,3,1.3333333333333333,0.2222222222222222,1.25,0.6875,0.625
968,69,5,6,1.1666666666666667,0.13888888888888887,1.5625,1.30859375,0.625
969,69,6,6,1.1666666666666667,0.13888888888888887,2.015625,1.515380859375,0.625
970,69,7,8,1.125,0.109375,2.296875,1.833740234375,0.625
971,69,8,11,1.0909090909090908,0.08264462809917356,2.515625,2.124755859375,0.625
972,69,9,13,1.0769230769230769,0.07100591715976333,2.712890625,2.2788963317871094,0.625
973,69,10,18,1.0555555555555556,0.05246913580246913,2.8515625,2.46429443359375,0.625
974,69,11,23,1.0434782608695652,0.04158790170132325,2.986328125,2.5652427673339844,0.625
975,69,12,30,1.0333333333333334,0.03222222222222222,3.097900390625,2.6483744978904724,0.625
976,69,13,40,1.025,0.024375,3.19921875,2.714218139648437,0.625
977,69,14,52,1.0192307692307692,0.018860946745562133,3.2923583984375,2.75791035592556,0.625
978,69,15,69,1.0144927536231885,0.014282713715605962,3.3785400390625,2.795916423201561,0.625
979,69,16,91,1.010989010989011,0.010868252626494384,3.45831298828125,2.8257768414914612,0.625
980,70,3,4,1.75,0.1875,0.125,0.109375,0.875
981,70,4,3,1.0,0.0,1.5625,1.12109375,0.875
982,70,5,6,1.8333333333333333,0.13888888888888887,1.125,1.109375,0.875
983,70,6,9,1.6666666666666667,0.2222222222222222,2.078125,2.634521484375,0.875
984,70,7,8,1.875,0.109375,2.1953125,1.75091552734375,0.875
985,70,8,19,1.8421052631578947,0.13296398891966754,2.47265625,3.108627319335937,0.875
986,70,9,22,1.9545454545454544,0.04338842975206613,2.65625,2.4912109375,0.875
987,70,10,33,1.9090909090909087,0.08264462809917354,2.857421875,3.0714683532714844,0.875
988,70,11,56,1.9821428571428568,0.017538265306122455,2.97607421875,2.8846814632415767,0.875
989,70,12,75,1.96,0.03840000000000001,3.120361328125,3.047769010066986,0.875
990,70,13,118,1.9915254237288136,0.008402757828210275,3.2215576171875,2.9803311675786968,0.875
991,70,14,185,1.983783783783784,0.015953250547845136,3.33001708984375,3.050329443067312,0.875
992,70,15,264,1.9962121212121209,0.003773530762167125,3.42333984375,3.0047433376312256,0.875
993,70,16,419,1.9928400954653935,0.007108640301661529,3.5096588134765625,3.02886788896285,0.875
994,71,3,4,2.0,0.0,0.0,0.0,0.75
995,71,4,7,1.7142857142857142,0.20408163265306128,0.25,0.1875,0.75
996,71,5,11,2.0,0.0,0.3125,0.21484375,0.75
997,71,6,21,1.9047619047619049,0.08616780045351473,0.375,0.234375,0.75
998,71,7,36,2.0,0.0,0.4375,0.24609375,0.75
999,71,8,67,1.9701492537313432,0.028959679215860994,0.484375,0.249755859375,0.75
1000,71,9,121,2.0,0.0,0.52734375,0.2492523193359375,0.75
1001,71,10,223,1.991031390134529,0.008888173902551836,0.56640625,0.2455902099609375,0.75
1002,71,11,408,2.0,0.0,0.6015625,0.23968505859375,0.75
1003,71,12,751,1.9973368841544608,0.0026560236595325197,0.6337890625,0.2321004867553711,0.75
1004,71,13,1379,2.0,0.0,0.663330078125,0.2233232855796814,0.75
1005,71,14,2537,1.9992116673236109,0.0007877112079807724,0.6904296875,0.21373653411865234,0.75
1006,71,15,4664,2.0,0.0,0.71533203125,0.20363211631774905,0.75
1007,71,16,8579,1.9997668725958735,0.00023307305573980045,0.73822021484375,0.1932511292397976,0.75
1008,72,3,4,1.0,0.0,0.5,0.25,0.75
1009,72,4,5,1.0,0.0,0.9375,0.55859375,0.75
1010,72,5,6,1.0,0.0,1.125,0.484375,0.75
1011,72,6,10,1.0,0.0,1.21875,0.4833984375,0.75
1012,72,7,15,1.0,0.0,1.3203125,0.45208740234375,0.75
1013,72,8,21,1.0,0.0,1.40234375,0.4045257568359375,0.75
1014,72,9,31,1.0,0.0,1.466796875,0.3699913024902344,0.75
1015,72,10,46,1.0,0.0,1.521484375,0.3393821716308594,0.75
1016,72,11,67,1.0,0.0,1.56884765625,0.31068968772888184,0.75
1017,72,12,98,1.0,0.0,1.60986328125,0.2857816219329834,0.75
1018,72,13,144,1.0,0.0,1.645751953125,0.2639126181602478,0.75
1019,72,14,211,1.0,0.0,1.67755126953125,0.24423238262534144,0.75
1020,72,15,309,1.0,0.0,1.705902099609375,0.22646418865770104,0.75
1021,72,16,453,1.0,0.0,1.7313079833984375,0.2103210797067732,0.75
1022,73,3,4,1.25,0.1875,0.375,0.234375,1.125
1023,73,4,7,1.4285714285714286,0.24489795918367346,0.625,0.734375,1.125
1024,73,5,6,2.0,0.0,0.9375,0.68359375,1.125
1025,73,6,4,1.25,0.1875,2.515625,2.374755859375,1.125
1026,73,7,22,2.0,0.6363636363636364,1.5859375,2.68011474609375,1.125
1027,73,8,35,2.8,1.7600000000000002,0.8515625,0.59515380859375,1.125
1028,73,9,40,2.375,0.384375,2.783203125,5.1971397399902335,1.125
1029,73,10,61,3.1475409836065573,5.076592313894113,2.580078125,5.4349937438964835,1.125
1030,73,11,122,3.9836065573770494,9.589895189465198,1.5361328125,1.96939754486084,1.125
1031,73,12,162,2.8950617283950617,1.5136793171772596,3.621337890625,7.8500232100486755,1.125
1032,73,13,209,4.861244019138756,27.267828117488154,3.18017578125,7.932868719100952,1.125
1033,73,14,327,4.201834862385321,31.463849844289204,5.48468017578125,26.85621061548591,1.125
1034,73,15,559,3.5957066189624327,9.256940421977657,6.11077880859375,23.19878762587905,1.125
1035,73,16,971,4.46755921730175,13.952346153805358,4.843902587890625,18.468278861604627,1.125
1036,74,3,5,1.4,0.64,0.125,0.109375,0.875
1037,74,4,2,2.5,2.25,1.4375,1.37109375,0.875
1038,74,5,3,7.0,34.666666666666664,0.5,0.5625,0.875
1039,74,6,8,3.125,5.359375,0.890625,0.659912109375,0.875
1040,74,7,4,7.25,21.1875,1.6484375,1.66546630859375,0.875
1041,74,8,7,8.714285714285714,45.3469387755102,1.77734375,2.243392944335937,0.875
1042,74,9,10,7.0,41.4,2.146484375,2.49612045288086,0.875
1043,74,10,14,10.785714285714288,37.31122448979594,1.912109375,1.7032127380371094,0.875
1044,74,11,12,15.666666666666664,67.22222222222223,2.76123046875,5.019649267196655,0.875
1045,74,12,29,9.275862068965518,17.992865636147446,2.591064453125,2.7846760153770447,0.875
1046,74,13,26,21.03846153846154,90.42159763313609,2.5455322265625,2.4483662694692607,0.875
1047,74,14,51,13.745098039215687,22.464436755094198,2.89947509765625,3.455287810415029,0.875
1048,74,15,61,19.868852459016395,85.35984950282183,2.79010009765625,2.4773653708398338,0.875
1049,74,16,115,16.669565217391305,41.160378071833655,3.188095092773437,4.7482658659573636,0.875
1050,75,3,5,1.6,0.64,0.0,0.0,1.0
1051,75,4,1,2.0,0.0,2.375,1.734375,1.0
1052,75,5,2,16.0,196.0,0.0,0.0,1.0
1053,75,6,6,4.333333333333333,37.888888888888886,2.0,4.5625,1.0
1054,75,7,2,64.0,3844.0,0.0,0.0,1.0
1055,75,8,7,15.142857142857142,123.26530612244896,6.5859375,43.21136474609375,1.0
1056,75,9,6,85.33333333333333,35056.88888888888,0.0,0.0,1.0
1057,75,10,9,81.33333333333333,15679.777777777776,1.92578125,14.799179077148438,1.0
1058,75,11,16,128.0,98454.875,0.0,0.0,1.0
1059,75,12,33,28.424242424242426,2160.910927456382,59.1376953125,2780.8521337509155,1.0
1060,75,13,24,341.3333333333333,62512.55555555557,0.0,0.0,1.0
1061,75,14,16,454.25,244311.9375,54.830322265625,6543.919939935207,1.0
1062,75,15,54,606.8148148148148,2915282.743484225,0.0,0.0,1.0
1063,75,16,42,292.04761904761904,230777.61678004533,590.8665466308594,313594.81962305953,1.0
1064,76,3,7,1.0,0.0,0.125,0.109375,0.625
1065,76,4,11,1.0,0.0,0.3125,0.21484375,0.625
1066,76,5,21,1.0,0.0,0.34375,0.2255859375,0.625
1067,76,6,39,1.0,0.0,0.390625,0.238037109375,0.625
1068,76,7,71,1.0,0.0,0.4453125,0.24700927734375,0.625
1069,76,8,131,1.0,0.0,0.48828125,0.2498626708984375,0.625
1070,76,9,241,1.0,0.0,0.529296875,0.2491416931152344,0.625
1071,76,10,443,1.0,0.0,0.5673828125,0.24545955657958984,0.625
1072,76,11,815,1.0,0.0,0.60205078125,0.23958563804626465,0.625
1073,76,12,1499,1.0,0.0,0.634033203125,0.2320351004600525,0.625
1074,76,13,2757,1.0,0.0,0.6634521484375,0.22328339517116547,0.625
1075,76,14,5071,1.0,0.0,0.69049072265625,0.21371328458189964,0.625
1076,76,15,9327,1.0,0.0,0.715362548828125,0.20361897256225348,0.625
1077,76,16,17155,1.0,0.0,0.7382354736328125,0.1932438591029495,0.625
1078,77,3,7,1.1428571428571428,0.12244897959183675,0.0,0.0,0.75
1079,77,4,7,1.1428571428571428,0.12244897959183675,0.5,0.25,0.75
1080,77,5,11,1.0909090909090908,0.08264462809917356,0.625,0.234375,0.75
1081,77,6,21,1.0476190476190477,0.045351473922902494,0.84375,0.5068359375,0.75
1082,77,7,29,1.0344827586206895,0.033293697978596916,0.984375,0.452880859375,0.75
1083,77,8,47,1.0212765957446808,0.02082390221819828,1.125,0.609375,0.75
1084,77,9,79,1.0126582278481011,0.01249799711584682,1.1953125,0.61029052734375,0.75
1085,77,10,123,1.008130081300813,0.008063983078855178,1.279296875,0.6778526306152344,0.75
1086,77,11,199,1.0050251256281406,0.0049998737405621075,1.3427734375,0.6784048080444336,0.75
1087,77,12,325,1.003076923076923,0.003067455621301775,1.40087890625,0.7157609462738037,0.75
1088,77,13,521,1.0019193857965452,0.0019157017547091265,1.450439453125,0.7177585959434509,0.75
1089,77,14,843,1.0011862396204034,0.0011848324559663064,1.4962158203125,0.7341165393590927,0.75
1090,77,15,1367,1.0007315288953913,0.0007309937608665755,1.53778076171875,0.7403939031064509,0.75
1091,77,16,2207,1.0004531037607611,0.00045289845774319835,1.5771484375,0.7508840560913086,0.75
1092,78,3,4,1.0,0.0,0.5,0.25,0.75
1093,78,4,3,1.0,0.0,1.5625,1.12109375,0.75
1094,78,5,6,1.0,0.0,1.4375,0.93359375,0.75
1095,78,6,6,1.0,0.0,2.40625,2.2412109375,0.75
1096,78,7,8,1.0,0.0,2.4140625,1.72698974609375,0.75
1097,78,8,11,1.0,0.0,2.78515625,2.840560913085937,0.75
1098,78,9,13,1.0,0.0,2.92578125,2.381210327148437,0.75
1099,78,10,18,1.0,0.0,3.12109375,2.979476928710937,0.75
1100,78,11,23,1.0,0.0,3.25,2.7744140625,0.75
1101,78,12,30,1.0,0.0,3.38037109375,3.0120561122894287,0.75
1102,78,13,40,1.0,0.0,3.4849853515625,2.9465519040822983,0.75
1103,78,14,52,1.0,0.0,3.59149169921875,3.0324007533490662,0.75
1104,78,15,69,1.0,0.0,3.682830810546875,3.0099078556522727,0.75
1105,78,16,91,1.0,0.0,3.7706451416015625,3.039940904593095,0.75
1106,79,3,4,1.25,0.1875,0.375,0.234375,0.625
1107,79,4,3,1.3333333333333333,0.2222222222222222,1.25,0.6875,0.625
1108,79,5,6,1.1666666666666667,0.13888888888888887,1.5625,1.30859375,0.625
1109,79,6,6,1.1666666666666667,0.13888888888888887,2.015625,1.515380859375,0.625
1110,79,7,8,1.125,0.109375,2.296875,1.833740234375,0.625
1111,79,8,11,1.0909090909090908,0.08264462809917356,2.515625,2.124755859375,0.625
1112,79,9,13,1.0769230769230769,0.07100591715976333,2.712890625,2.2788963317871094,0.625
1113,79,10,18,1.0555555555555556,0.05246913580246913,2.8515625,2.46429443359375,0.625
1114,79,11,23,1.0434782608695652,0.04158790170132325,2.986328125,2.5652427673339844,0.625
1115,79,12,30,1.0333333333333334,0.03222222222222222,3.097900390625,2.6483744978904724,0.625
1116,79,13,40,1.025,0.024375,3.19921875,2.714218139648437,0.625
1117,79,14,52,1.0192307692307692,0.018860946745562133,3.2923583984375,2.75791035592556,0.625
1118,79,15,69,1.0144927536231885,0.014282713715605962,3.3785400390625,2.795916423201561,0.625
1119,79,16,91,1.010989010989011,0.010868252626494384,3.45831298828125,2.8257768414914612,0.625
1120,80,3,2,2.0,1.0,0.5,0.25,0.5
1121,80,4,3,3.0,2.0,0.4375,0.24609375,0.5
1122,80,5,3,3.6666666666666665,3.5555555555555562,0.65625,0.2255859375,0.5
1123,80,6,4,4.0,4.5,0.75,0.1875,0.5
1124,80,7,5,5.8,5.760000000000002,0.7734375,0.17523193359375,0.5
1125,80,8,8,6.125,6.609375,0.80859375,0.1547698974609375,0.5
1126,80,9,10,7.6,8.040000000000003,0.8515625,0.12640380859375,0.5
1127,80,10,14,8.642857142857142,7.515306122448982,0.8818359375,0.1042013168334961,0.5
1128,80,11,19,10.473684210526317,4.986149584487536,0.90283203125,0.08772635459899902,0.5
1129,80,12,31,10.451612903225808,10.570239334027061,0.9208984375,0.0728445053100586,0.5
1130,80,13,41,12.707317073170733,3.426531826293873,0.9364013671875,0.0595538467168808,0.5
1131,80,14,63,13.34920634920635,5.3701184177374675,0.94866943359375,0.048695739358663566,0.5
1132,80,15,94,14.51063829787234,5.505205975554545,0.9583740234375,0.0398932546377182,0.5
1133,80,16,143,15.447552447552447,5.519976526969533,0.9662933349609376,0.032570525771006935,0.5
1134,81,3,2,2.5,0.25,0.375,0.234375,0.625
1135,81,4,2,3.0,1.0,0.875,0.609375,0.625
1136,81,5,2,6.0,16.0,1.09375,0.8349609375,0.625
1137,81,6,6,3.8333333333333335,2.472222222222222,0.828125,0.517333984375,0.625
1138,81,7,4,9.25,25.6875,1.0390625,0.61566162109375,0.625
1139,81,8,7,6.571428571428571,5.387755102040817,1.9921875,2.11712646484375,0.625
1140,81,9,6,12.833333333333336,53.47222222222222,1.88671875,1.6668548583984375,0.625
1141,81,10,15,8.8,6.159999999999998,1.7841796875,1.3645544052124023,0.625
1142,81,11,11,19.181818181818183,39.421487603305785,1.99267578125,1.437934637069702,0.625
1143,81,12,32,10.21875,11.7958984375,2.696533203125,3.4076637625694275,0.625
1144,81,13,22,24.318181818181817,31.035123966942148,2.63427734375,2.9026238918304443,0.625
1145,81,14,65,13.276923076923078,5.461775147928995,2.59222412109375,2.3684478364884853,0.625
1146,81,15,49,28.16326530612245,40.25905872553103,2.761016845703125,2.512375577352941,0.625
1147,81,16,143,15.538461538461537,4.402366863905326,3.319061279296875,4.975622995756567,0.625
1148,82,3,2,3.5,6.25,0.125,0.109375,0.875
1149,82,4,1,1.0,0.0,2.4375,1.49609375,0.875
1150,82,5,3,8.666666666666666,66.8888888888889,0.1875,0.15234375,0.875
1151,82,6,7,2.7142857142857144,2.204081632653061,1.265625,0.976318359375,0.875
1152,82,7,3,19.0,162.0,1.3203125,2.31146240234375,0.875
1153,82,8,10,8.1,11.29,2.27734375,5.7785491943359375,0.875
1154,82,9,5,33.8,1003.36,2.55078125,9.509140014648438,0.875
1155,82,10,19,14.526315789473687,52.45983379501386,1.697265625,2.78139877319336,0.875
1156,82,11,12,49.58333333333334,909.4097222222223,1.78369140625,3.296472311019897,0.875
1157,82,12,64,13.234375,50.148193359375,2.468994140625,7.399429261684418,0.875
1158,82,13,27,63.111111111111114,855.4320987654321,2.4503173828125,6.0470921844244,0.875
1159,82,14,76,37.776315789473685,267.3315443213296,2.36456298828125,4.777433183044195,0.875
1160,82,15,68,76.79411764705883,1190.339965397924,2.932159423828125,10.950506298802793,0.875
1161,82,16,552,15.914855072463768,2.25543150073514,2.987411499023437,8.147989112650976,0.875
1162,83,3,2,4.0,4.0,0.0,0.0,0.75
1163,83,4,2,5.0,9.0,0.375,0.234375,0.75
1164,83,5,3,5.666666666666668,10.888888888888893,0.625,0.546875,0.75
1165,83,6,6,6.333333333333332,17.555555555555557,0.40625,0.2412109375,0.75
1166,83,7,5,10.2,24.160000000000004,0.9296875,0.94036865234375,0.75
1167,83,8,7,12.857142857142858,27.26530612244898,1.0546875,1.25482177734375,0.75
1168,83,9,12,14.916666666666664,30.57638888888889,0.931640625,0.7668113708496094,0.75
1169,83,10,16,17.3125,33.33984375,1.251953125,1.5498008728027344,0.75
1170,83,11,24,20.25,23.6875,1.34814453125,1.7327992916107178,0.75
1171,83,12,44,20.40909090909091,47.696280991735534,1.33154296875,1.3866612911224363,0.75
1172,83,13,60,24.95,16.947499999999998,1.501220703125,1.9167465567588808,0.75
1173,83,14,97,27.082474226804123,16.735466043150172,1.57025146484375,2.011544223874808,0.75
1174,83,15,162,29.03086419753086,19.33855357415029,1.60369873046875,1.8483163975179195,0.75
1175,83,16,257,31.47859922178988,10.451876637042199,1.697967529296875,2.132500751875341,0.75
1176,84,3,2,3.5,6.25,0.125,0.109375,0.625
1177,84,4,4,1.75,1.6875,0.8125,0.65234375,0.625
1178,84,5,3,5.333333333333333,13.555555555555555,0.65625,0.5380859375,0.625
1179,84,6,7,3.8571428571428568,6.122448979591838,0.765625,0.554443359375,0.625
1180,84,7,4,9.0,29.5,1.2109375,0.94769287109375,0.625
1181,84,8,10,5.5,10.05,1.86328125,1.9227142333984373,0.625
1182,84,9,8,12.125,39.859375,1.724609375,1.4925193786621094,0.625
1183,84,10,19,7.7894736842105265,11.850415512465375,1.8662109375,1.4205770492553709,0.625
1184,84,11,13,17.846153846153847,44.591715976331365,2.283203125,2.0760459899902344,0.625
1185,84,12,36,10.194444444444443,12.60108024691358,2.970947265625,3.585825860500336,0.625
1186,84,13,26,22.538461538461537,44.556213017751475,2.8406982421875,2.785047754645348,0.625
1187,84,14,72,12.972222222222221,9.388117283950617,2.97711181640625,2.6904551349580292,0.625
1188,84,15,57,26.175438596491233,59.79378270236996,3.396331787109375,3.615107393823564,0.625
1189,84,16,155,15.32258064516129,7.302393340270552,4.0905303955078125,5.700498705497012,0.625
1190,85,3,2,4.0,4.0,0.0,0.0,0.5
1191,85,4,6,2.6666666666666665,1.8888888888888893,0.0,0.0,0.5
1192,85,5,4,8.0,12.0,0.0,0.0,0.5
1193,85,6,14,4.571428571428571,3.959183673469387,0.0,0.0,0.5
1194,85,7,10,12.8,12.96,0.0,0.0,0.5
1195,85,8,36,7.111111111111112,4.265432098765433,0.0,0.0,0.5
1196,85,9,30,17.066666666666666,12.462222222222222,0.0,0.0,0.5
1197,85,10,108,9.481481481481481,3.212620027434844,0.0,0.0,0.5
1198,85,11,94,21.78723404255319,4.2100497962879135,0.0,0.0,0.5
1199,85,12,352,11.636363636363635,2.765495867768596,0.0,0.0,0.5
1200,85,13,316,25.924050632911392,1.817016503765423,0.0,0.0,0.5
1201,85,14,1182,13.861252115059221,1.134725335761178,0.0,0.0,0.5
1202,85,15,1096,29.8978102189781,2.325323672012361,0.0,0.0,0.5
1203,85,16,4116,15.922254616132165,0.7223327203990023,0.0,0.0,0.5
1204,86,3,1,1.0,0.0,2.0,1.0,1.0
1205,86,4,4,2.75,9.1875,0.3125,0.21484375,1.0
1206,86,5,2,3.0,4.0,2.375,2.984375,1.0
1207,86,6,3,1.0,0.0,6.4375,7.55859375,1.0
1208,86,7,9,10.222222222222221,349.0617283950617,0.390625,0.456787109375,1.0
1209,86,8,5,10.2,229.36,6.23828125,27.63462829589844,1.0
1210,86,9,3,81.33333333333333,4860.222222222223,2.421875,11.790771484375,1.0
1211,86,10,6,6.333333333333332,39.55555555555557,19.302734375,138.34780502319336,1.0
1212,86,11,13,26.30769230769231,1376.828402366864,17.13427734375,239.83109068870544,1.0
1213,86,12,12,35.916666666666664,2186.5763888888887,49.525390625,1541.394863128662,1.0
1214,86,13,5,286.2,83912.55999999997,22.364501953125,288.94282191991806,1.0
1215,86,14,18,115.66666666666669,103593.33333333331,44.9365234375,1212.3970937728882,1.0
1216,86,15,31,57.29032258064516,65194.14151925079,128.02737426757812,8746.618849038146,1.0
1217,86,16,9,1143.4444444444443,4622519.135802468,67.10249328613281,4615.6506126800095,1.0
1218,87,3,1,2.0,0.0,1.125,0.609375,0.625
1219,87,4,3,1.3333333333333333,0.2222222222222222,1.5,1.25,0.625
1220,87,5,2,3.5,2.25,2.03125,1.9677734375,0.625
1221,87,6,4,4.0,21.5,1.921875,2.634521484375,0.625
1222,87,7,3,7.666666666666668,24.222222222222214,2.296875,3.146240234375,0.625
1223,87,8,5,7.2,51.76000000000001,2.375,2.984375,0.625
1224,87,9,4,11.75,45.1875,2.6015625,3.19281005859375,0.625
1225,87,10,7,9.857142857142858,78.6938775510204,2.7197265625,2.9888296127319336,0.625
1226,87,11,6,16.833333333333332,60.13888888888889,2.87353515625,3.091916799545288,0.625
1227,87,12,10,16.0,104.6,2.977294921875,3.0080294013023376,0.625
1228,87,13,11,22.63636363636364,56.413223140495866,3.0897216796875,3.0521306842565536,0.625
1229,87,14,18,21.61111111111111,113.12654320987656,3.185546875,3.0114707946777344,0.625
1230,87,15,22,26.90909090909091,64.71900826446281,3.27984619140625,3.0249575935304165,0.625
1231,87,16,32,28.125,89.171875,3.364990234375,3.0056981444358826,0.625
1232,88,3,5,1.4,0.64,0.125,0.109375,0.875
1233,88,4,2,2.5,2.25,1.4375,1.37109375,0.875
1234,88,5,3,7.0,34.666666666666664,0.5,0.5625,0.875
1235,88,6,8,3.125,5.359375,0.890625,0.659912109375,0.875
1236,88,7,4,7.25,21.1875,1.6484375,1.66546630859375,0.875
1237,88,8,7,8.714285714285714,45.3469387755102,1.77734375,2.243392944335937,0.875
1238,88,9,10,7.0,41.4,2.146484375,2.49612045288086,0.875
1239,88,10,14,10.785714285714288,37.31122448979594,1.912109375,1.7032127380371094,0.875
1240,88,11,12,15.666666666666664,67.22222222222223,2.76123046875,5.019649267196655,0.875
1241,88,12,29,9.275862068965518,17.992865636147446,2.591064453125,2.7846760153770447,0.875
1242,88,13,26,21.03846153846154,90.42159763313609,2.5455322265625,2.4483662694692607,0.875
1243,88,14,51,13.745098039215687,22.464436755094198,2.89947509765625,3.455287810415029,0.875
1244,88,15,61,19.868852459016395,85.35984950282183,2.79010009765625,2.4773653708398338,0.875
1245,88,16,115,16.669565217391305,41.160378071833655,3.188095092773437,4.7482658659573636,0.875
1246,89,3,5,1.6,0.64,0.0,0.0,1.0
1247,89,4,1,2.0,0.0,2.375,1.734375,1.0
1248,89,5,2,16.0,196.0,0.0,0.0,1.0
1249,89,6,6,4.333333333333333,37.888888888888886,2.0,4.5625,1.0
1250,89,7,2,64.0,3844.0,0.0,0.0,1.0
1251,89,8,7,15.142857142857142,123.26530612244896,6.5859375,43.21136474609375,1.0
1252,89,9,6,85.33333333333333,35056.88888888888,0.0,0.0,1.0
1253,89,10,9,81.33333333333333,15679.777777777776,1.92578125,14.799179077148438,1.0
1254,89,11,16,128.0,98454.875,0.0,0.0,1.0
1255,89,12,33,28.424242424242426,2160.910927456382,59.1376953125,2780.8521337509155,1.0
1256,89,13,24,341.3333333333333,62512.55555555557,0.0,0.0,1.0
1257,89,14,16,454.25,244311.9375,54.830322265625,6543.919939935207,1.0
1258,89,15,54,606.8148148148148,2915282.743484225,0.0,0.0,1.0
1259,89,16,42,292.04761904761904,230777.61678004533,590.8665466308594,313594.81962305953,1.0
1260,90,3,4,1.0,0.0,0.5,0.25,1.0
1261,90,4,1,1.0,0.0,1.6875,0.33984375,1.0
