,rule,"((0,), (1,), (2,))","((0,), (1,))","((0,), (2,))","((0,), (1, 2))","((0,),)","((1,), (2,))","((1,), (0, 2))","((2,), (0, 1))","((0, 1), (0, 2), (1, 2))","((0, 1), (0, 2))","((1,),)","((0, 1), (1, 2))","((0, 1),)","((2,),)","((0, 2), (1, 2))","((0, 2),)","((1, 2),)","((0, 1, 2),)"
80,80,0.5612781244591327,-0.10375937481971087,0.0,-0.14624062518028913,0.0,-0.10375937481971087,-0.10375937481971098,-0.14624062518028913,0.853759374819711,0.0,-0.25,2.220446049250313e-16,-0.2500000000000002,0.0,-2.220446049250313e-16,2.220446049250313e-16,-0.24999999999999978,0.75
81,81,0.7469152532855431,-0.4999999999999999,0.0,-0.07312031259014451,-0.125,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,0.0,-0.125,0.0,-0.4999999999999998,-0.125,0.0,2.220446049250313e-16,2.220446049250313e-16,0.8749999999999994
82,82,0.3200355658756877,-0.07312031259014451,-0.1250000000000001,-0.0731203125901444,0.0,-0.07312031259014462,1.1102230246251565e-16,-0.07312031259014429,0.926879687409855,0.0,-0.125,-0.375,-0.12499999999999978,0.0,2.220446049250313e-16,-0.125,-0.125,0.9999999999999998
83,83,0.5849625007211562,-0.14624062518028913,-0.14624062518028913,-0.2924812503605779,0.0,0.0,0.0,0.0,1.0,0.0,-0.2499999999999999,-1.1102230246251565e-16,-0.25,-0.2499999999999999,0.0,-0.2500000000000001,-1.1102230246251565e-16,1.0
84,84,0.7469152532855431,-0.4999999999999999,0.0,-0.07312031259014451,-0.125,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,0.0,-0.125,0.0,-0.4999999999999998,-0.125,0.0,2.220446049250313e-16,2.220446049250313e-16,0.8749999999999994
85,85,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
86,86,0.43872187554086706,-0.43872187554086706,0.0,0.0,0.0,0.0,0.0,-0.25,1.0,-0.25,0.0,-0.25,-0.25,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0
87,87,0.7469152532855431,-0.4999999999999999,0.0,-0.07312031259014451,-0.1250000000000001,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.1250000000000001,1.1102230246251565e-16,-0.4999999999999998,-0.125,0.0,2.220446049250313e-16,2.220446049250313e-16,0.8749999999999994
88,88,0.3200355658756877,-0.07312031259014451,-0.1250000000000001,-0.0731203125901444,0.0,-0.07312031259014451,0.0,-0.0731203125901444,0.9268796874098552,0.0,-0.125,-0.375,-0.12499999999999978,0.0,-2.220446049250313e-16,-0.12499999999999956,-0.12499999999999956,0.9999999999999993
89,89,0.43872187554086706,-0.43872187554086706,0.0,0.0,0.0,0.0,0.0,-0.25,1.0,-0.25,0.0,-0.25,-0.25,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0
90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
91,91,0.3200355658756877,-0.07312031259014451,-0.125,-0.07312031259014451,-1.1102230246251565e-16,-0.07312031259014451,0.0,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.1250000000000001,-0.3749999999999999,-0.12499999999999978,-1.1102230246251565e-16,1.1102230246251565e-16,-0.12499999999999978,-0.12499999999999978,0.9999999999999996
92,92,0.5849625007211562,-0.14624062518028913,-0.14624062518028913,-0.2924812503605779,0.0,0.0,0.0,0.0,1.0,0.0,-0.25,0.0,-0.25,-0.2499999999999999,0.0,-0.2500000000000001,-1.1102230246251565e-16,1.0
93,93,0.7469152532855431,-0.4999999999999999,0.0,-0.07312031259014451,-0.1250000000000001,0.0,-0.07312031259014451,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.1250000000000001,1.1102230246251565e-16,-0.4999999999999998,-0.125,0.0,2.220446049250313e-16,2.220446049250313e-16,0.8749999999999994
94,94,0.3200355658756877,-0.07312031259014451,-0.125,-0.07312031259014451,-1.1102230246251565e-16,-0.07312031259014451,0.0,-0.07312031259014451,0.9268796874098553,1.1102230246251565e-16,-0.1250000000000001,-0.3749999999999999,-0.12499999999999978,-1.1102230246251565e-16,1.1102230246251565e-16,-0.12499999999999978,-0.125,0.9999999999999998
