,rule,"((0,), (1,), (2,))","((0,), (1,))","((0,), (2,))","((0,), (1, 2))","((0,),)","((1,), (2,))","((1,), (0, 2))","((2,), (0, 1))","((0, 1), (0, 2), (1, 2))","((0, 1), (0, 2))","((1,),)","((0, 1), (1, 2))","((0, 1),)","((2,),)","((0, 2), (1, 2))","((0, 2),)","((1, 2),)","((0, 1, 2),)"
31,31,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631896,0.02350872254915212,0.028370964860703354,0.028370964860703354,-0.028370964860703368,0.019000386680631087,-0.06884334817290538,0.12072303558276086,0.03287930072922418,-0.06884334817290538,0.12072303558276086,0.03287930072922418,-0.035964047443681146,0.20120505930460175
32,32,0.024080634742799478,0.024080634742799478,0.024080634742799478,0.0,0.06568347674163147,0.024080634742799478,0.0,0.0,0.0,0.08339715800116801,0.06568347674163147,0.08339715800116801,-0.10091936525720052,0.06568347674163147,0.08339715800116801,-0.10091936525720052,-0.10091936525720047,0.30275809577160145
33,33,1.894326137763921e-09,-1.894326137763921e-09,-1.89432560601178e-09,8.671394799465011e-09,-6.777069193453232e-09,-1.894326137763921e-09,0.10375937671403708,1.89432560601178e-09,-8.671394796655463e-09,6.777069197494434e-09,0.2075187496394219,-7.788278294507123e-08,7.788278288956008e-08,0.0,0.0,0.2075187496394219,7.788278283404892e-08,0.29248117247779537
34,34,0.0,0.0,0.0,0.0,0.0,0.10375937481971094,0.0,0.0,0.0,0.0,0.2075187496394219,0.14624062518028907,-0.14624062518028907,0.2075187496394219,0.14624062518028907,-0.14624062518028907,0.0,0.29248125036057804
35,35,0.0,0.06575860145844852,0.02350869562182632,0.028370991788029154,-0.0688433481729054,0.06575860145844852,-0.04675821477781732,0.028370991788029154,-0.028370991788029154,0.12072303558276086,0.46403595255631885,0.0190003866806312,0.03287930072922418,-0.0688433481729054,0.12072303558276086,-0.03596404744368112,0.03287930072922418,0.2012050593046013
36,36,0.0,5.317521410907757e-16,5.317521410907757e-16,4.1663089808240905e-09,-4.166310044328373e-09,5.317521410907757e-16,4.166308900738475e-09,4.1663089808240905e-09,-1.249892845764308e-08,0.10375937898602099,-4.1663099642427575e-09,0.1037593789860209,0.10375937481971093,-4.166310044328373e-09,0.10375937898602099,0.10375937481971093,0.10375937481971093,0.1887218755408674
37,37,-0.0023527302914971497,0.025861477386761925,0.025861477386761925,-0.016491049800323912,0.015915766013695806,0.025861477386761925,0.06826806438627729,-0.016491049800323912,-0.1105176666544181,0.17260259694509486,-0.0688433481729054,0.17687963637611506,-0.09212064823703539,0.015915766013695806,0.17260259694509486,0.32739727700738364,-0.09212064823703539,0.32620500827086085
38,38,-0.0023527532192386897,0.025861500314503464,0.02586149572300255,0.06826804605003667,-0.06884334817290538,0.02586149572300255,-0.016491087687693758,-0.016491022672737776,-0.11051767423087502,0.17687963637507442,0.01591578556482503,0.17260257739396564,-0.09212064823599478,0.015915725141369963,0.17260263781742072,-0.09212064823599478,0.3273972770073836,0.32620500826982035
39,39,7.587896022934239e-09,0.08496252643004042,-7.587896022934239e-09,0.0612781108960483,0.04248123821477845,-7.587896022934239e-09,0.061278110877637695,2.6457531689902073e-08,-0.20751876707336206,0.20751876178522155,0.042481238233189056,0.20751876176681094,-1.1102230246251565e-16,-1.8869635666967834e-08,1.8869635648768914e-08,0.25000000000000006,0.25000000000000006,0.0
40,40,0.0,5.317521410907757e-16,0.0,-5.317521410907757e-16,0.0,0.0,-5.317521410907757e-16,0.10375937481971094,5.273559366969494e-16,0.0,0.0,0.0,0.2075187496394219,0.2075187496394219,-5.674293657165208e-08,5.674293657165208e-08,5.674293657165208e-08,0.2924811936176416
41,41,-0.0023527187787559215,0.025861447806909587,0.025861433293364038,-0.01649100719094413,0.015915785564825022,0.02586146128251978,-0.016491035180099874,-0.016490960243099262,0.059000367149185495,0.007361514498264277,0.015915785564825022,0.007361522625748559,0.07312040653222238,0.015915725141369963,0.0073615867257869755,0.073120402855639,0.07312039472815474,0.5804818905490492
42,42,0.0,0.023508747095264775,0.06575860145844852,0.028370940314590698,-0.0688433481729054,0.06575860145844852,0.028370940314590698,-0.04675821477781732,-0.02837094031459067,0.12072303558276083,-0.0688433481729054,0.12072303558276083,-0.03596404744368112,0.46403595255631885,0.0190003866806312,0.03287930072922418,0.0328793007292244,0.2012050593046013
43,43,0.0,0.08496253468594869,0.0849625396871615,-0.023684436119829566,0.04248123728758654,0.08496255626392407,-0.023684450771815746,-0.023684455563073248,0.0661657118176843,-0.042481237287586515,0.04248123536281015,-0.04248123536281018,0.25,0.042481235152854846,-0.042481235152854846,0.24999999999999994,0.25000000000000006,0.0
44,44,-0.0023527715223576585,0.025861514026121517,0.02586150010105472,-0.016491068050083227,0.015915766140663243,0.025861499311351958,-0.016491039395450408,0.06826806097825497,-0.11051769544889187,0.1726025968181274,0.015915738275733185,0.17260262468305748,0.32739727700738364,-0.0688433481729054,0.17687964817914203,-0.09212066004006234,-0.09212066004006239,0.3262050200738881
45,45,0.0,0.0,0.0,2.5870613134523427e-09,0.18872187295380585,0.0,6.865698859621142e-09,2.349670250236485e-08,-3.2949462675438334e-08,0.06127812704619415,-6.865698859621142e-09,1.0698795088337016e-08,0.24999999616690377,-2.349670250236485e-08,2.3496702611619336e-08,0.2499999999999999,-3.833096337970364e-09,0.2500000038330964
46,46,0.0,5.9527410529470565e-09,0.0849625396871615,0.061278094816809514,0.042481235084155106,1.123039355045497e-08,1.6865010235230018e-09,0.06127808681036527,-0.20751874018397193,0.20751876491584492,-1.886963562692503e-08,1.8869635645679672e-08,0.24999999999999994,0.042481237812946854,0.20751876218705317,0.0,0.24999999999999994,2.220446049250313e-16
47,47,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631896,0.023508703930287055,0.02837098347956843,0.02837098347956843,-0.02837098347956843,0.019000386680631087,-0.06884334817290538,0.12072303558276085,0.03287930072922429,-0.0688433481729054,0.12072303558276086,0.03287930072922429,-0.03596404744368123,0.20120505930460142
48,48,0.0,0.10375937481971094,0.0,0.0,0.2075187496394219,0.0,0.0,0.0,0.0,0.14624062518028902,0.2075187496394219,0.14624062518028907,-1.1102230246251565e-16,0.0,0.0,-0.14624062518028902,-0.14624062518028913,0.29248125036057826
49,49,0.0,0.06575860145844852,0.023508738118774845,0.028370949291080638,-0.0688433481729054,0.06575860145844852,-0.04675821477781732,0.028370949291080638,-0.028370949291080638,0.12072303558276083,0.46403595255631885,0.019000386680631087,0.0328793007292244,-0.0688433481729054,0.12072303558276086,-0.035964047443681174,0.0328793007292244,0.2012050593046012
50,50,0.0,0.06575860145844852,0.023508738152705433,0.028370949257150044,-0.0688433481729054,0.06575860145844852,-0.04675821477781732,0.028370949257150044,-0.02837094925715003,0.12072303558276085,0.46403595255631885,0.019000386680631087,0.032879300729224514,-0.0688433481729054,0.12072303558276085,-0.035964047443681174,0.0328793007292244,0.2012050593046012
51,51,0.0,0.0,1.8897605671357558e-16,-1.8897605671357558e-16,0.0,0.0,0.0,-1.8897605671357558e-16,1.8897605671357558e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,-0.0023527510667479003,0.025861489185522744,0.025861489185522744,-0.016491011750268958,0.015915725141369963,0.025861498162012674,-0.016491025076852385,0.06826805258751648,-0.1105177412267054,0.1726026378174207,0.015915729491463457,0.17260263346732718,0.32739727700738364,-0.0688433481729054,0.17687964817914203,-0.09212066004006234,-0.09212066004006222,0.32620502007388796
53,53,0.0,0.0,0.0,1.8869635666967834e-08,-1.8869635666967834e-08,0.08496253468594869,0.06127810309514306,0.061278102708141546,-0.20751875935886896,1.886963565955746e-08,0.042481237759775414,0.20751876224022459,0.25,0.04248123814677693,0.20751876185322307,0.25,5.551115123125783e-17,0.0
54,54,0.0,0.0,0.0,6.865698819578335e-09,-6.865698819578335e-09,0.0,2.5870613134523427e-09,3.064229841196779e-09,-1.2516989974227457e-08,1.3053606056830176e-08,0.18872187295380585,0.06127812704619415,0.24999999381209287,-3.064229841196779e-09,3.064229841196779e-09,-6.1879072372518406e-09,0.24999999999999994,0.2500000061879072
55,55,0.0,0.06575860145844852,0.02350872254915212,0.028370964860703354,-0.06884334817290538,0.06575860145844852,-0.04675821477781732,0.028370964860703354,-0.028370964860703368,0.12072303558276086,0.46403595255631896,0.019000386680631087,0.03287930072922418,-0.06884334817290538,0.12072303558276086,-0.035964047443681146,0.03287930072922418,0.20120505930460153
56,56,-0.002352737452960101,0.025861475571734946,0.025861475605665533,-0.01649101130477497,0.015915738275733185,0.02586147995672396,-0.01649104352076345,0.06826807075887459,-0.11051770961450051,0.17260262468305748,0.015915766140663236,0.17260259681812742,0.3273972770073837,-0.06884334817290538,0.17687964817914203,-0.09212066004006234,-0.09212066004006228,0.32620502007388774
57,57,0.0,0.0,0.0,6.865698859621142e-09,-6.865698859621142e-09,0.0,2.5870613134523427e-09,3.064229841196779e-09,-1.2516990014270264e-08,1.3053606096872983e-08,0.18872187295380585,0.06127812704619415,0.2499999938120928,-3.064229841196779e-09,3.064229950451264e-09,-6.187907346506329e-09,0.2499999999999999,0.2500000061879071
58,58,0.0,0.0,1.123039355045497e-08,7.63924207647006e-09,-1.886963562692503e-08,0.0849625396871615,0.06127809689918895,0.06127808672917494,-0.20751874218516103,1.8869635645679672e-08,0.04248123895451672,0.20751876104548328,0.25,0.042481237894137186,0.20751876210586284,0.25,0.0,0.0
59,59,0.0,0.06575860145844852,0.023508703930287055,0.02837098347956843,-0.06884334817290538,0.06575860145844852,-0.04675821477781732,0.02837098347956843,-0.02837098347956843,0.12072303558276082,0.46403595255631896,0.019000386680631087,0.03287930072922429,-0.0688433481729054,0.12072303558276086,-0.03596404744368109,0.03287930072922418,0.20120505930460142
60,60,0.0,9.132045218059139e-17,1.1238965021303928e-17,-1.0255941720189532e-16,0.0,2.2235105879836995e-16,-3.1367151097896135e-16,-2.335900238196739e-16,3.249104760002653e-16,0.0,0.0,0.0,1.0,0.0,1.8261756039371835e-15,-1.8261756039371835e-15,-1.8261756039371835e-15,1.5543122344752192e-15
61,61,-0.0023527432161680583,0.025861465765320175,0.025861465765320175,-0.016490973887217313,0.01591572626814363,0.025861465765320175,-0.016490973887217313,0.0682681005538317,-0.11051780685918955,0.17260263669064702,0.01591572626814363,0.17260263669064702,0.32739727700738364,-0.06884334817290538,0.17687965074877676,-0.09212066260969709,-0.09212066260969703,0.3262050226435228
62,62,-0.0023527402404067382,0.025861462789558858,0.025861444170693793,-0.016490952541276076,0.015915726516828772,0.025861444170693793,-0.01649090175431353,0.06826814076732314,-0.11051789736227324,0.1726026364419619,0.01591567572986622,0.17260268722892444,0.3273972770073837,-0.0688433481729054,0.1768796507487768,-0.09212066260969703,-0.0921206626096972,0.3262050226435227
63,63,0.0,0.10375937481971094,0.0,0.0,0.20751874963942185,0.0,0.0,0.0,0.0,0.14624062518028907,0.20751874963942185,0.14624062518028907,0.0,0.0,0.0,-0.14624062518028902,-0.14624062518028902,0.29248125036057804
64,64,0.024080634742799478,0.024080634742799478,0.024080634742799478,0.0,0.06568347674163147,0.024080634742799478,0.0,0.0,0.0,0.08339715800116801,0.06568347674163147,0.08339715800116801,-0.10091936525720052,0.06568347674163147,0.08339715800116801,-0.10091936525720052,-0.10091936525720047,0.30275809577160145
65,65,0.0,5.317521410907757e-16,0.0,-5.317521410907757e-16,0.0,0.0,-5.317521410907757e-16,0.10375937481971094,5.273559366969494e-16,0.0,0.0,0.0,0.2075187496394219,0.2075187496394219,-5.674293657165208e-08,5.674293657165208e-08,5.674293657165208e-08,0.2924811936176416
66,66,0.0,5.317521410907757e-16,5.317521410907757e-16,4.1663089808240905e-09,-4.166310044328373e-09,5.317521410907757e-16,4.1663089808240905e-09,4.166308900738475e-09,-1.249892845764308e-08,0.10375937898602099,-4.166310044328373e-09,0.10375937898602099,0.1037593748197109,-4.1663099642427575e-09,0.1037593789860209,0.10375937481971093,0.10375937481971093,0.18872187554086728
67,67,-0.002352740464431032,0.025861487559695806,0.025861487559695806,-0.01649105997325779,0.015915766013695806,0.025861487559695806,-0.01649105997325779,0.06826805421334342,-0.11051765648148423,0.17260259694509483,0.015915766013695806,0.17260259694509486,0.3273972770073837,-0.06884334817290541,0.17687964817914203,-0.09212066004006234,-0.09212066004006245,0.3262050200738881
68,68,0.0,0.0,0.0,0.0,0.0,0.10375937481971094,0.0,0.0,0.0,0.0,0.2075187496394219,0.14624062518028907,-0.14624062518028907,0.2075187496394219,0.14624062518028907,-0.14624062518028907,-1.1102230246251565e-16,0.29248125036057815
69,69,0.0,0.02350873942850481,0.06575860145844852,0.028370947981350675,-0.0688433481729054,0.06575860145844852,0.028370947981350675,-0.04675821477781732,-0.028370947981350675,0.12072303558276083,-0.0688433481729054,0.12072303558276083,-0.03596404744368112,0.46403595255631885,0.0190003866806312,0.03287930072922429,0.0328793007292244,0.2012050593046012
70,70,-0.0023527417066354045,0.025861484210399265,0.02586148880190018,0.06826805756263996,-0.0688433481729054,0.02586147982541025,-0.016491006775145485,-0.016491071790101466,-0.11051769012846731,0.17687963637181595,0.01591572514136997,0.1726026378174207,-0.09212064823273633,0.015915785564825036,0.17260257739396564,-0.09212064823273633,0.3273972770073836,0.3262050082665622
71,71,0.0,0.0,0.08496253394415314,0.0612781009208231,0.04248124067589093,0.0,1.8869635666967834e-08,0.06127810338193558,-0.2075187571165475,0.20751875932410907,-1.8869635666967834e-08,1.8869635673435248e-08,0.25,0.04248123821477845,0.20751876178522158,0.0,0.24999999999999994,2.220446049250313e-16
72,72,1.894326137763921e-09,-1.894326137763921e-09,-1.89432560601178e-09,8.671394699357973e-09,-6.777069093346193e-09,-1.894326137763921e-09,0.10375937671403708,1.89432560601178e-09,-8.67139468563316e-09,6.777069072594344e-09,0.2075187496394219,-7.949551217301121e-08,7.949551217301121e-08,0.0,-1.3877787807814457e-17,0.2075187496394219,7.949551217301121e-08,0.292481170865066
73,73,-0.0023527417066354045,0.025861484210399265,0.02586148880190018,-0.016491019604099606,0.015915728993834158,0.02586147982541025,-0.01649102314340834,-0.016491071790101466,0.05900039154561483,0.0073615710659966915,0.015915741509632826,0.007361557618664208,0.07312041559775737,0.015915785564825036,0.007361532888678787,0.0731203962725506,0.07312039720408439,0.5804818880698611
74,74,-0.0023527715223576585,0.0258615030300175,0.025861514026121517,-0.016491070979046007,0.015915766140663243,0.02586150967506309,0.06826804768558106,-0.016491049759161533,-0.11051768215621798,0.17260259681812742,-0.0688433481729054,0.17687964492280928,-0.09212065678372952,0.015915738275733178,0.17260262468305748,0.32739727700738375,-0.09212065678372958,0.32620501681755487
75,75,0.0,0.0,0.0,2.5870613134523427e-09,0.18872187295380585,0.0,6.865698819578335e-09,6.865698859621142e-09,-1.6318458992651822e-08,0.06127812704619415,-6.865698819578335e-09,1.0700930947862285e-08,0.24999999616476787,-6.865698859621142e-09,6.8656989688756305e-09,0.2499999999999999,-3.835232237538436e-09,0.25000000383523213
76,76,0.0,0.06575860145844852,0.023508726700446604,0.028370960709408866,-0.0688433481729054,0.06575860145844852,-0.04675821477781732,0.028370960709408866,-0.028370960709408866,0.12072303558276089,0.46403595255631885,0.01900038668063131,0.03287930072922407,-0.0688433481729054,0.12072303558276086,-0.035964047443681174,0.03287930072922407,0.20120505930460164
77,77,0.0,0.0849625396871615,0.08496256349735659,-0.023684466871049054,0.04248123922739813,0.08496255160075372,-0.023684453415470652,-0.02368447767318621,0.0661657431744341,-0.04248123922739816,0.0424812376684226,-0.0424812376684226,0.25000000000000006,0.042481238115943065,-0.042481238115943065,0.25000000000000006,0.25,-2.220446049250313e-16
78,78,1.8161229301559984e-09,0.08496253787103857,-1.8161229301559984e-09,0.0612781080899555,0.0424812295798731,-1.8161229301559984e-09,0.06127809985688175,2.068575855708103e-08,-0.20751876468751146,0.2075187704201269,0.042481237812946854,0.20751876218705317,5.551115123125783e-17,-1.886963562692503e-08,1.886963564323931e-08,0.25,0.25,-2.220446049250313e-16
79,79,0.0,0.06575860145844852,0.06575860145844852,-0.04675821477781732,0.46403595255631896,0.023508730991216902,0.02837095641863857,0.02837095641863857,-0.02837095641863857,0.019000386680631087,-0.0688433481729054,0.12072303558276086,0.03287930072922429,-0.06884334817290538,0.12072303558276085,0.03287930072922429,-0.035964047443681174,0.20120505930460153
80,80,0.0,0.0,0.10375937481971094,0.0,0.2075187496394219,0.0,0.0,0.0,0.0,0.14624062518028902,0.0,0.0,-0.14624062518028902,0.2075187496394219,0.14624062518028907,-1.1102230246251565e-16,-0.14624062518028907,0.29248125036057826
81,81,0.0,0.023508738118774845,0.06575860145844852,0.028370949291080638,-0.0688433481729054,0.06575860145844852,0.028370949291080638,-0.04675821477781732,-0.02837094929108061,0.12072303558276078,-0.0688433481729054,0.12072303558276083,-0.03596404744368112,0.46403595255631885,0.019000386680631087,0.032879300729224625,0.0328793007292244,0.20120505930460109
82,82,-0.0023527510667479003,0.025861489185522744,0.025861489185522744,-0.0164910046101139,0.015915718001214905,0.025861498162012674,0.06826805258751648,-0.01649102457922308,-0.11051774886448976,0.17260264495757574,-0.06884334817290541,0.1768796363762878,-0.09212064823720803,0.015915728993834158,0.1726026339649565,0.3273972770073836,-0.09212064823720803,0.3262050082710337
83,83,0.0,0.0,0.0,1.8869635666967834e-08,-1.8869635666967834e-08,0.08496253468594869,0.06127810573632561,0.061278100667599006,-0.20751875995950897,1.886963565955746e-08,0.042481235118592864,0.20751876488140714,0.25,0.04248124018731947,0.20751875981268053,0.25,0.0,1.1102230246251565e-16
